timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1620235502618,290,HTTP Request,200,OK,Thread Group 1-7,text,true,,367,155,12,12,http://localhost:8080/?token=466636729&user=1964540572&conf=3,290,0,0
1620235502769,292,HTTP Request,200,OK,Thread Group 1-10,text,true,,367,155,12,12,http://localhost:8080/?token=466636729&user=1964540572&conf=3,292,0,0
1620235502898,290,HTTP Request,200,OK,Thread Group 1-3,text,true,,367,155,13,13,http://localhost:8080/?token=466636729&user=1964540572&conf=3,290,0,0
1620235503139,292,HTTP Request,200,OK,Thread Group 1-6,text,true,,367,155,13,13,http://localhost:8080/?token=466636729&user=1964540572&conf=3,292,0,0
1620235503318,292,HTTP Request,200,OK,Thread Group 1-9,text,true,,367,155,13,13,http://localhost:8080/?token=466636729&user=1964540572&conf=3,292,0,0
1620235503400,290,HTTP Request,200,OK,Thread Group 1-2,text,true,,367,155,13,13,http://localhost:8080/?token=466636729&user=1964540572&conf=3,290,0,0
1620235503425,291,HTTP Request,200,OK,Thread Group 1-12,text,true,,367,155,13,13,http://localhost:8080/?token=466636729&user=1964540572&conf=3,291,0,0
1620235503673,292,HTTP Request,200,OK,Thread Group 1-5,text,true,,367,155,13,13,http://localhost:8080/?token=466636729&user=1964540572&conf=3,292,0,0
1620235503864,296,HTTP Request,200,OK,Thread Group 1-8,text,true,,367,155,13,13,http://localhost:8080/?token=466636729&user=1964540572&conf=3,296,0,0
1620235503995,293,HTTP Request,200,OK,Thread Group 1-11,text,true,,367,155,13,13,http://localhost:8080/?token=466636729&user=1964540572&conf=3,293,0,0
1620235504023,295,HTTP Request,200,OK,Thread Group 1-1,text,true,,367,155,13,13,http://localhost:8080/?token=466636729&user=1964540572&conf=3,295,0,0
1620235504171,293,HTTP Request,200,OK,Thread Group 1-4,text,true,,367,155,13,13,http://localhost:8080/?token=466636729&user=1964540572&conf=3,293,0,0
1620235504408,294,HTTP Request,200,OK,Thread Group 1-7,text,true,,367,155,13,13,http://localhost:8080/?token=466636729&user=1964540572&conf=3,294,0,0
1620235504561,294,HTTP Request,200,OK,Thread Group 1-10,text,true,,367,155,13,13,http://localhost:8080/?token=466636729&user=1964540572&conf=3,294,0,0
1620235504593,332,HTTP Request,200,OK,Thread Group 1-13,text,true,,367,155,13,13,http://localhost:8080/?token=466636729&user=1964540572&conf=3,331,0,1
1620235504689,294,HTTP Request,200,OK,Thread Group 1-3,text,true,,367,155,13,13,http://localhost:8080/?token=466636729&user=1964540572&conf=3,294,0,0
1620235504932,297,HTTP Request,200,OK,Thread Group 1-6,text,true,,367,155,13,13,http://localhost:8080/?token=466636729&user=1964540572&conf=3,296,0,0
1620235505111,293,HTTP Request,200,OK,Thread Group 1-9,text,true,,367,155,13,13,http://localhost:8080/?token=466636729&user=1964540572&conf=3,293,0,0
1620235505191,293,HTTP Request,200,OK,Thread Group 1-2,text,true,,367,155,13,13,http://localhost:8080/?token=466636729&user=1964540572&conf=3,293,0,0
1620235505217,296,HTTP Request,200,OK,Thread Group 1-12,text,true,,367,155,13,13,http://localhost:8080/?token=466636729&user=1964540572&conf=3,296,0,0
1620235505466,297,HTTP Request,200,OK,Thread Group 1-5,text,true,,367,155,13,13,http://localhost:8080/?token=466636729&user=1964540572&conf=3,297,0,0
1620235505661,297,HTTP Request,200,OK,Thread Group 1-8,text,true,,367,155,13,13,http://localhost:8080/?token=466636729&user=1964540572&conf=3,296,0,0
1620235505789,295,HTTP Request,200,OK,Thread Group 1-11,text,true,,367,155,13,13,http://localhost:8080/?token=466636729&user=1964540572&conf=3,295,0,0
1620235505818,296,HTTP Request,200,OK,Thread Group 1-1,text,true,,367,155,14,14,http://localhost:8080/?token=466636729&user=1964540572&conf=3,296,0,0
1620235505965,298,HTTP Request,200,OK,Thread Group 1-4,text,true,,367,155,14,14,http://localhost:8080/?token=466636729&user=1964540572&conf=3,298,0,0
1620235506202,296,HTTP Request,200,OK,Thread Group 1-7,text,true,,367,155,14,14,http://localhost:8080/?token=466636729&user=1964540572&conf=3,296,0,0
1620235506356,296,HTTP Request,200,OK,Thread Group 1-10,text,true,,367,155,14,14,http://localhost:8080/?token=466636729&user=1964540572&conf=3,295,0,0
1620235506425,298,HTTP Request,200,OK,Thread Group 1-13,text,true,,367,155,14,14,http://localhost:8080/?token=466636729&user=1964540572&conf=3,298,0,0
1620235506484,297,HTTP Request,200,OK,Thread Group 1-3,text,true,,367,155,14,14,http://localhost:8080/?token=466636729&user=1964540572&conf=3,297,0,0
1620235506729,297,HTTP Request,200,OK,Thread Group 1-6,text,true,,367,155,14,14,http://localhost:8080/?token=466636729&user=1964540572&conf=3,297,0,0
1620235506905,299,HTTP Request,200,OK,Thread Group 1-9,text,true,,367,155,14,14,http://localhost:8080/?token=466636729&user=1964540572&conf=3,299,0,0
1620235506985,297,HTTP Request,200,OK,Thread Group 1-2,text,true,,367,155,14,14,http://localhost:8080/?token=466636729&user=1964540572&conf=3,297,0,0
1620235507014,299,HTTP Request,200,OK,Thread Group 1-12,text,true,,367,155,14,14,http://localhost:8080/?token=466636729&user=1964540572&conf=3,299,0,0
1620235507264,298,HTTP Request,200,OK,Thread Group 1-5,text,true,,367,155,14,14,http://localhost:8080/?token=466636729&user=1964540572&conf=3,298,0,0
1620235507458,299,HTTP Request,200,OK,Thread Group 1-8,text,true,,367,155,14,14,http://localhost:8080/?token=466636729&user=1964540572&conf=3,298,0,0
1620235507584,298,HTTP Request,200,OK,Thread Group 1-11,text,true,,367,155,14,14,http://localhost:8080/?token=466636729&user=1964540572&conf=3,298,0,0
1620235507614,303,HTTP Request,200,OK,Thread Group 1-1,text,true,,367,155,14,14,http://localhost:8080/?token=466636729&user=1964540572&conf=3,303,0,0
1620235507593,339,HTTP Request,200,OK,Thread Group 1-14,text,true,,367,155,14,14,http://localhost:8080/?token=466636729&user=1964540572&conf=3,339,0,1
1620235507764,301,HTTP Request,200,OK,Thread Group 1-4,text,true,,367,155,14,14,http://localhost:8080/?token=466636729&user=1964540572&conf=3,301,0,0
1620235507999,299,HTTP Request,200,OK,Thread Group 1-7,text,true,,367,155,14,14,http://localhost:8080/?token=466636729&user=1964540572&conf=3,299,0,0
1620235508152,302,HTTP Request,200,OK,Thread Group 1-10,text,true,,367,155,14,14,http://localhost:8080/?token=466636729&user=1964540572&conf=3,302,0,0
1620235508223,302,HTTP Request,200,OK,Thread Group 1-13,text,true,,367,155,14,14,http://localhost:8080/?token=466636729&user=1964540572&conf=3,302,0,0
1620235508281,302,HTTP Request,200,OK,Thread Group 1-3,text,true,,367,155,14,14,http://localhost:8080/?token=466636729&user=1964540572&conf=3,302,0,0
1620235508527,304,HTTP Request,200,OK,Thread Group 1-6,text,true,,367,155,14,14,http://localhost:8080/?token=466636729&user=1964540572&conf=3,304,0,0
1620235508705,300,HTTP Request,200,OK,Thread Group 1-9,text,true,,367,155,14,14,http://localhost:8080/?token=466636729&user=1964540572&conf=3,300,0,0
1620235508783,300,HTTP Request,200,OK,Thread Group 1-2,text,true,,367,155,14,14,http://localhost:8080/?token=466636729&user=1964540572&conf=3,300,0,0
1620235508814,318,HTTP Request,200,OK,Thread Group 1-12,text,true,,367,155,15,15,http://localhost:8080/?token=466636729&user=1964540572&conf=3,317,0,0
1620235509063,300,HTTP Request,200,OK,Thread Group 1-5,text,true,,367,155,15,15,http://localhost:8080/?token=466636729&user=1964540572&conf=3,300,0,0
1620235509257,302,HTTP Request,200,OK,Thread Group 1-8,text,true,,367,155,15,15,http://localhost:8080/?token=466636729&user=1964540572&conf=3,302,0,0
1620235509383,301,HTTP Request,200,OK,Thread Group 1-11,text,true,,367,155,15,15,http://localhost:8080/?token=466636729&user=1964540572&conf=3,301,0,0
1620235509417,302,HTTP Request,200,OK,Thread Group 1-1,text,true,,367,155,15,15,http://localhost:8080/?token=466636729&user=1964540572&conf=3,302,0,0
1620235509433,304,HTTP Request,200,OK,Thread Group 1-14,text,true,,367,155,15,15,http://localhost:8080/?token=466636729&user=1964540572&conf=3,304,0,0
1620235509566,305,HTTP Request,200,OK,Thread Group 1-4,text,true,,367,155,15,15,http://localhost:8080/?token=466636729&user=1964540572&conf=3,305,0,0
1620235509799,304,HTTP Request,200,OK,Thread Group 1-7,text,true,,367,155,15,15,http://localhost:8080/?token=466636729&user=1964540572&conf=3,304,0,0
1620235509955,302,HTTP Request,200,OK,Thread Group 1-10,text,true,,367,155,15,15,http://localhost:8080/?token=466636729&user=1964540572&conf=3,302,0,0
