timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1620233883752,295,HTTP Request,200,OK,Thread Group 1-12,text,true,,367,155,14,14,http://localhost:8080/?token=466636729&user=1964540572&conf=3,295,0,0
1620233883942,293,HTTP Request,200,OK,Thread Group 1-5,text,true,,367,155,14,14,http://localhost:8080/?token=466636729&user=1964540572&conf=3,293,0,0
1620233884162,293,HTTP Request,200,OK,Thread Group 1-8,text,true,,367,155,14,14,http://localhost:8080/?token=466636729&user=1964540572&conf=3,293,0,0
1620233884283,308,HTTP Request,200,OK,Thread Group 1-1,text,true,,367,155,14,14,http://localhost:8080/?token=466636729&user=1964540572&conf=3,308,0,0
1620233884319,294,HTTP Request,200,OK,Thread Group 1-11,text,true,,367,155,14,14,http://localhost:8080/?token=466636729&user=1964540572&conf=3,294,0,0
1620233884348,329,HTTP Request,200,OK,Thread Group 1-14,text,true,,367,155,14,14,http://localhost:8080/?token=466636729&user=1964540572&conf=3,329,0,1
1620233884460,295,HTTP Request,200,OK,Thread Group 1-4,text,true,,367,155,14,14,http://localhost:8080/?token=466636729&user=1964540572&conf=3,295,0,0
1620233884694,296,HTTP Request,200,OK,Thread Group 1-7,text,true,,367,155,14,14,http://localhost:8080/?token=466636729&user=1964540572&conf=3,296,0,0
1620233884866,298,HTTP Request,200,OK,Thread Group 1-10,text,true,,367,155,14,14,http://localhost:8080/?token=466636729&user=1964540572&conf=3,298,0,0
1620233884947,298,HTTP Request,200,OK,Thread Group 1-3,text,true,,367,155,14,14,http://localhost:8080/?token=466636729&user=1964540572&conf=3,298,0,0
1620233884971,300,HTTP Request,200,OK,Thread Group 1-13,text,true,,367,155,14,14,http://localhost:8080/?token=466636729&user=1964540572&conf=3,300,0,0
1620233885223,298,HTTP Request,200,OK,Thread Group 1-6,text,true,,367,155,14,14,http://localhost:8080/?token=466636729&user=1964540572&conf=3,298,0,0
1620233885430,297,HTTP Request,200,OK,Thread Group 1-9,text,true,,367,155,14,14,http://localhost:8080/?token=466636729&user=1964540572&conf=3,297,0,0
1620233885461,297,HTTP Request,200,OK,Thread Group 1-2,text,true,,367,155,14,14,http://localhost:8080/?token=466636729&user=1964540572&conf=3,297,0,0
1620233885548,296,HTTP Request,200,OK,Thread Group 1-12,text,true,,367,155,14,14,http://localhost:8080/?token=466636729&user=1964540572&conf=3,296,0,0
1620233885735,302,HTTP Request,200,OK,Thread Group 1-5,text,true,,367,155,15,15,http://localhost:8080/?token=466636729&user=1964540572&conf=3,302,0,0
1620233885956,298,HTTP Request,200,OK,Thread Group 1-8,text,true,,367,155,15,15,http://localhost:8080/?token=466636729&user=1964540572&conf=3,298,0,0
1620233886092,298,HTTP Request,200,OK,Thread Group 1-1,text,true,,367,155,15,15,http://localhost:8080/?token=466636729&user=1964540572&conf=3,298,0,0
1620233886113,300,HTTP Request,200,OK,Thread Group 1-11,text,true,,367,155,15,15,http://localhost:8080/?token=466636729&user=1964540572&conf=3,300,0,0
1620233886177,298,HTTP Request,200,OK,Thread Group 1-14,text,true,,367,155,15,15,http://localhost:8080/?token=466636729&user=1964540572&conf=3,298,0,0
1620233886255,306,HTTP Request,200,OK,Thread Group 1-4,text,true,,367,155,15,15,http://localhost:8080/?token=466636729&user=1964540572&conf=3,305,0,0
1620233886490,301,HTTP Request,200,OK,Thread Group 1-7,text,true,,367,155,15,15,http://localhost:8080/?token=466636729&user=1964540572&conf=3,301,0,0
1620233886664,301,HTTP Request,200,OK,Thread Group 1-10,text,true,,367,155,15,15,http://localhost:8080/?token=466636729&user=1964540572&conf=3,301,0,0
